2,100000,14270556
3,100000,10939063
4,100000,8740793
5,100000,7351037
6,100000,6594707
7,100000,6030972
8,100000,5640687
9,100000,5163801
10,100000,4823179
11,100000,4574617
12,100000,4356165
13,100000,4167724
14,100000,4045206
15,100000,3941314
16,100000,3856497
17,100000,3784295
18,100000,3738693
19,100000,3766064
20,100000,3669274
21,100000,3618161
22,100000,3634758
23,100000,3622694
24,100000,3647476
25,100000,3651295
26,100000,3673806
27,100000,3667208
28,100000,3691027
29,100000,3716559
30,100000,3732549
31,100000,3887022
32,100000,3848953
33,100000,3960573
34,100000,3955775
35,100000,4011496
36,100000,4093720
37,100000,4163373
38,100000,4318196
39,100000,4332808
40,100000,4479483
41,100000,4509445
42,100000,4623895
43,100000,4741645
44,100000,4893125
45,100000,5086694
46,100000,5256055
47,100000,5428670
48,100000,5384632
49,100000,5577360
50,100000,5684657
