2,100000,14464622
3,100000,11089162
4,100000,9214880
5,100000,7720475
6,100000,7024572
7,100000,6409234
8,100000,5804917
9,100000,5348567
10,100000,4942867
11,100000,4585758
12,100000,4340959
13,100000,4102411
14,100000,3991428
15,100000,3757209
16,100000,3565052
17,100000,3487121
18,100000,3353075
19,100000,3355175
20,100000,3238392
21,100000,3130720
22,100000,3145230
23,100000,3053548
24,100000,2995764
25,100000,2970763
26,100000,2956017
27,100000,2870613
28,100000,2876442
29,100000,2829167
30,100000,2799021
31,100000,2832179
32,100000,2794136
33,100000,2819862
34,100000,2790847
35,100000,2856873
36,100000,2823143
37,100000,2856096
38,100000,2927977
39,100000,2931723
40,100000,2881696
41,100000,2866658
42,100000,3045427
43,100000,3085856
44,100000,3187308
45,100000,3074940
46,100000,3227442
47,100000,3158829
48,100000,3039109
49,100000,3023517
50,100000,3218056
